time	I(L1)
5.666950000000000e-03	8.201771e-01
5.666973000000000e-03	8.180879e-01
5.667019000000000e-03	8.138177e-01
5.667111000000000e-03	8.063570e-01
5.667180000000000e-03	8.024372e-01
5.667182000000000e-03	8.023559e-01
5.667185999999999e-03	8.022329e-01
5.667194000000000e-03	8.024145e-01
5.667200000000000e-03	8.082412e-01
5.667200600000000e-03	8.090682e-01
5.667201800000000e-03	8.107238e-01
5.667204200000000e-03	8.140382e-01
5.667209000000000e-03	8.206866e-01
5.667218600000001e-03	8.340749e-01
5.667237800000002e-03	8.611456e-01
5.667276200000004e-03	9.165766e-01
5.667353000000008e-03	1.032866e+00
5.667449999999999e-03	1.189999e+00
5.667459699999999e-03	1.206269e+00
5.667479099999997e-03	1.238763e+00
5.667517899999993e-03	1.303536e+00
5.667750699999973e-03	1.685891e+00
5.668061099999945e-03	2.178864e+00
5.668681899999891e-03	3.107202e+00
5.669923499999781e-03	4.736838e+00
5.672406699999562e-03	7.144597e+00
5.677373099999124e-03	9.222949e+00
5.682753707554260e-03	8.653807e+00
5.689712447705259e-03	5.852652e+00
5.698391484558059e-03	1.770936e+00
5.700250000000000e-03	9.082209e-01
5.700279999999999e-03	8.943533e-01
5.700339999999999e-03	8.637164e-01
5.700459999999999e-03	7.867361e-01
5.700550000000000e-03	7.146574e-01
5.700551999999999e-03	7.127961e-01
5.700555999999999e-03	7.088001e-01
5.700563999999999e-03	6.993592e-01
5.700569999999999e-03	6.877385e-01
5.700570600000000e-03	6.863791e-01
5.700571800000000e-03	6.836578e-01
5.700574200000000e-03	6.782085e-01
5.700579000000000e-03	6.673064e-01
5.700588600000001e-03	6.455154e-01
5.700607800000002e-03	6.020166e-01
5.700646200000004e-03	5.153887e-01
5.700723000000007e-03	3.435971e-01
5.700749999999999e-03	2.835711e-01
5.700752699999999e-03	2.775809e-01
5.700758099999997e-03	2.656089e-01
5.700768899999994e-03	2.416776e-01
5.700790499999987e-03	1.938573e-01
5.700833699999974e-03	9.842887e-02
5.700920099999948e-03	-9.138416e-02
5.701092899999896e-03	-4.661498e-01
5.701438499999792e-03	-1.194750e+00
5.702129699999584e-03	-2.565938e+00
5.703512099999167e-03	-4.962831e+00
5.706276899998333e-03	-8.443851e+00
5.711382008502670e-03	-1.114082e+01
5.716586966177260e-03	-1.043503e+01
5.723429199825107e-03	-5.726665e+00
5.731354635095790e-03	-4.477880e-01
5.733619999999999e-03	2.950849e-02
5.733642999999999e-03	3.195025e-02
5.733688999999999e-03	3.682469e-02
5.733780999999999e-03	4.772343e-02
5.733850000000000e-03	5.759915e-02
5.733851999999999e-03	5.791805e-02
5.733855999999999e-03	5.859542e-02
5.733863999999999e-03	6.582433e-02
5.733869999999999e-03	7.407963e-02
5.733870600000000e-03	7.502573e-02
5.733871800000000e-03	7.691848e-02
5.733874200000000e-03	8.071010e-02
5.733879000000000e-03	8.832012e-02
5.733888600000001e-03	1.036169e-01
5.733907800000002e-03	1.345326e-01
5.733946200000004e-03	1.977147e-01
5.734023000000007e-03	3.294203e-01
5.734119999999999e-03	5.058328e-01
5.734473357142828e-03	1.155800e+00
5.734826714285657e-03	1.779816e+00
5.735180071428486e-03	2.377881e+00
5.735533428571316e-03	2.949994e+00
5.735886785714145e-03	3.496156e+00
5.736240142856974e-03	4.016366e+00
5.736593499999803e-03	4.510625e+00
5.739076699999606e-03	7.303062e+00
5.744043099999213e-03	9.901045e+00
5.749400678453738e-03	9.565958e+00
5.756235318482497e-03	6.764685e+00
5.764728466733759e-03	2.418648e+00
5.766919999999999e-03	1.288804e+00
5.766949999999999e-03	1.273340e+00
5.767009999999999e-03	1.239530e+00
5.767130000000000e-03	1.156227e+00
5.767220000000000e-03	1.079417e+00
5.767222000000000e-03	1.077451e+00
5.767225999999999e-03	1.073244e+00
5.767234000000000e-03	1.063383e+00
5.767240000000000e-03	1.051447e+00
5.767240600000000e-03	1.050056e+00
5.767241800000000e-03	1.047271e+00
5.767244200000000e-03	1.041695e+00
5.767249000000000e-03	1.030542e+00
5.767258600000001e-03	1.008255e+00
5.767277800000002e-03	9.637799e-01
5.767316200000004e-03	8.752636e-01
5.767393000000008e-03	6.994423e-01
5.767419999999999e-03	6.380092e-01
5.767422699999998e-03	6.318792e-01
5.767428099999997e-03	6.196252e-01
5.767438899999994e-03	5.951276e-01
5.767460499999987e-03	5.461717e-01
5.767503699999974e-03	4.484687e-01
5.767590099999948e-03	2.541067e-01
5.767762899999896e-03	-1.296454e-01
5.768108499999792e-03	-8.761970e-01
5.768799699999583e-03	-2.283010e+00
5.770182099999167e-03	-4.749644e+00
5.772946899998333e-03	-8.362158e+00
5.778095874332138e-03	-1.127571e+01
5.783364301270127e-03	-1.068472e+01
5.790210156610533e-03	-6.047758e+00
5.797981150922088e-03	-8.265996e-01
5.800290000000000e-03	4.746138e-01
5.800313000000000e-03	4.869255e-01
5.800359000000000e-03	5.129204e-01
5.800451000000000e-03	5.735739e-01
5.800520000000000e-03	6.272730e-01
5.800522000000000e-03	6.290730e-01
5.800525999999999e-03	6.330027e-01
5.800534000000000e-03	6.422686e-01
5.800540000000000e-03	6.504672e-01
5.800540600000000e-03	6.513426e-01
5.800541800000000e-03	6.530945e-01
5.800544200000000e-03	6.566048e-01
5.800549000000000e-03	6.636397e-01
5.800558600000001e-03	6.777859e-01
5.800577800000002e-03	7.064306e-01
5.800616200000004e-03	7.650946e-01
5.800693000000008e-03	8.876471e-01
5.800789999999999e-03	1.052455e+00
5.800799699999999e-03	1.069491e+00
5.800819099999997e-03	1.103454e+00
5.800857899999993e-03	1.171083e+00
5.800935499999987e-03	1.305519e+00
5.801090699999973e-03	1.570571e+00
5.801401099999945e-03	2.086135e+00
5.802021899999891e-03	3.059579e+00
5.803263499999782e-03	4.770064e+00
5.805746699999562e-03	7.315693e+00
5.810713099999124e-03	9.610970e+00
5.816245188473650e-03	9.162746e+00
5.823242051876529e-03	6.372457e+00
5.832040059814434e-03	2.121803e+00
5.833590000000000e-03	1.357810e+00
5.833619999999999e-03	1.343005e+00
5.833679999999999e-03	1.310510e+00
5.833799999999999e-03	1.229815e+00
5.833890000000000e-03	1.154942e+00
5.833891999999999e-03	1.153019e+00
5.833895999999999e-03	1.148898e+00
5.833903999999999e-03	1.139208e+00
5.833909999999999e-03	1.127400e+00
5.833910600000000e-03	1.126021e+00
5.833911800000000e-03	1.123262e+00
5.833914200000000e-03	1.117738e+00
5.833919000000000e-03	1.106687e+00
5.833928600000001e-03	1.084605e+00
5.833947800000002e-03	1.040543e+00
5.833986200000004e-03	9.528583e-01
5.834063000000007e-03	7.786623e-01
5.834089999999999e-03	7.177866e-01
5.834092699999998e-03	7.117119e-01
5.834098099999996e-03	6.995705e-01
5.834108899999993e-03	6.752953e-01
5.834130499999987e-03	6.267753e-01
5.834173699999974e-03	5.299304e-01
5.834260099999948e-03	3.372617e-01
5.834432899999895e-03	-4.310181e-02
5.834778499999791e-03	-7.829153e-01
5.835469699999583e-03	-2.176953e+00
5.836852099999166e-03	-4.621295e+00
5.839616899998333e-03	-8.202237e+00
5.844681147662186e-03	-1.107637e+01
5.845337551456771e-03	-1.108366e+01
5.846650359045940e-03	-1.097666e+01
5.849275974224278e-03	-9.612583e+00
5.854296510211546e-03	-6.165981e+00
5.860654471524526e-03	-2.205229e+00
5.866959999999999e-03	6.331018e-01
5.866982999999999e-03	6.293234e-01
5.867028999999999e-03	6.216971e-01
5.867120999999999e-03	6.076300e-01
5.867190000000000e-03	5.988504e-01
5.867191999999999e-03	5.986295e-01
5.867195999999999e-03	5.982274e-01
5.867203999999999e-03	6.033035e-01
5.867209999999999e-03	6.099412e-01
5.867210600000000e-03	6.107259e-01
5.867211800000000e-03	6.122967e-01
5.867214200000000e-03	6.154447e-01
5.867219000000000e-03	6.217515e-01
5.867228600000001e-03	6.344557e-01
5.867247800000002e-03	6.602291e-01
5.867286200000004e-03	7.131568e-01
5.867363000000007e-03	8.244473e-01
5.867459999999999e-03	9.752368e-01
5.867469699999998e-03	9.908694e-01
5.867821671428542e-03	1.546623e+00
5.868173642857085e-03	2.079876e+00
5.868525614285629e-03	2.590628e+00
5.868877585714172e-03	3.078878e+00
5.869229557142716e-03	3.544627e+00
5.869581528571259e-03	3.987875e+00
5.869933499999803e-03	4.408622e+00
5.872416699999606e-03	6.787810e+00
5.877383099999213e-03	8.967364e+00
5.882952423240316e-03	8.573081e+00
5.889948289087539e-03	5.957468e+00
5.898725642868888e-03	1.940456e+00
5.900259999999999e-03	1.219881e+00
5.900289999999999e-03	1.205762e+00
5.900350000000000e-03	1.174629e+00
5.900470000000000e-03	1.096640e+00
5.900560000000000e-03	1.023780e+00
5.900562000000000e-03	1.021901e+00
5.900565999999999e-03	1.017870e+00
5.900574000000000e-03	1.008359e+00
5.900580000000000e-03	9.966842e-01
5.900580600000000e-03	9.953194e-01
5.900581800000001e-03	9.925871e-01
5.900584200000000e-03	9.871161e-01
5.900589000000000e-03	9.761710e-01
5.900598600000001e-03	9.542943e-01
5.900617800000002e-03	9.106238e-01
5.900656200000004e-03	8.236493e-01
5.900733000000008e-03	6.510884e-01
5.900759999999999e-03	5.908334e-01
5.900762699999998e-03	5.848214e-01
5.900768099999996e-03	5.728002e-01
5.900778899999993e-03	5.487741e-01
5.900800499999986e-03	5.007995e-01
5.900843699999973e-03	4.051841e-01
5.900930099999947e-03	2.153130e-01
5.901102899999895e-03	-1.051408e-01
5.901448499999791e-03	-6.833637e-01
5.902139699999582e-03	-1.739700e+00
5.903522099999166e-03	-3.570944e+00
5.906286899998332e-03	-6.261360e+00
5.911816499996665e-03	-8.586354e+00
5.917382407255501e-03	-8.119788e+00
5.924553110471559e-03	-5.554597e+00
5.933363788583595e-03	-1.792335e+00
5.933630000000000e-03	-1.670267e+00
5.933653000000000e-03	-1.659711e+00
5.933699000000000e-03	-1.637268e+00
5.933791000000000e-03	-1.583572e+00
5.933860000000000e-03	-1.534923e+00
5.933862000000000e-03	-1.533268e+00
5.933865999999999e-03	-1.529626e+00
5.933874000000000e-03	-1.520934e+00
5.933874750000000e-03	-1.520007e+00
5.933876250000000e-03	-1.518097e+00
5.933879250000000e-03	-1.512493e+00
5.933880000000000e-03	-1.510842e+00
5.933880075000000e-03	-1.510671e+00
5.933880225000000e-03	-1.510331e+00
5.933880525000000e-03	-1.509651e+00
5.933881124999999e-03	-1.508293e+00
5.933882324999999e-03	-1.505576e+00
5.933884724999998e-03	-1.500141e+00
5.933889524999995e-03	-1.489261e+00
5.933899124999990e-03	-1.467487e+00
5.933918324999980e-03	-1.423953e+00
5.933956724999960e-03	-1.337098e+00
5.934033524999919e-03	-1.164402e+00
5.934129999999999e-03	-9.494705e-01
5.934139647500007e-03	-9.281177e-01
5.934158942500023e-03	-8.854876e-01
5.934197532500056e-03	-8.006030e-01
5.934274712500119e-03	-6.320910e-01
5.934429072500247e-03	-2.994256e-01
5.934737792500503e-03	3.487887e-01
5.935355232501014e-03	1.389988e+00
5.936590112502036e-03	3.094132e+00
5.938623742700224e-03	5.213919e+00
5.942691003096600e-03	7.587380e+00
5.947739761737645e-03	8.085920e+00
5.954259772301572e-03	6.518304e+00
5.962173625218116e-03	3.450610e+00
5.966930000000000e-03	1.534393e+00
5.966959999999999e-03	1.522154e+00
5.967019999999999e-03	1.494786e+00
5.967139999999999e-03	1.424289e+00
5.967230000000000e-03	1.357009e+00
5.967231999999999e-03	1.355254e+00
5.967235999999999e-03	1.351470e+00
5.967243999999999e-03	1.342452e+00
5.967249999999999e-03	1.331147e+00
5.967250600000000e-03	1.329819e+00
5.967251800000000e-03	1.327161e+00
5.967254200000000e-03	1.321837e+00
5.967259000000000e-03	1.311188e+00
5.967268600000001e-03	1.289901e+00
5.967287800000002e-03	1.247398e+00
5.967326200000004e-03	1.162712e+00
5.967403000000007e-03	9.946741e-01
5.967429999999999e-03	9.360349e-01
5.967432699999999e-03	9.301859e-01
5.967438099999997e-03	9.184871e-01
5.967448899999994e-03	8.950897e-01
5.967470499999987e-03	8.483173e-01
5.967513699999974e-03	7.549546e-01
5.967600099999948e-03	5.692496e-01
5.967772899999896e-03	2.028994e-01
5.968118499999792e-03	-5.085436e-01
5.968809699999584e-03	-1.844883e+00
5.970192099999167e-03	-3.781024e+00
5.972518582995897e-03	-5.965085e+00
5.975462556647581e-03	-7.436714e+00
5.980515073906480e-03	-7.836030e+00
5.986562838867889e-03	-6.355303e+00
5.994466919724857e-03	-3.374063e+00
6.000299999999999e-03	-1.170729e+00
6.000322999999999e-03	-1.162048e+00
6.000368999999999e-03	-1.143335e+00
6.000460999999999e-03	-1.097075e+00
6.000530000000000e-03	-1.053985e+00
6.000531999999999e-03	-1.052490e+00
6.000535999999999e-03	-1.049170e+00
6.000543999999999e-03	-1.041122e+00
6.000549999999999e-03	-1.033818e+00
6.000550600000000e-03	-1.032507e+00
6.000551800000000e-03	-1.029882e+00
6.000554200000000e-03	-1.024623e+00
6.000559000000000e-03	-1.014100e+00
6.000568600000001e-03	-9.930636e-01
6.000587800000002e-03	-9.510535e-01
6.000626200000004e-03	-8.673247e-01
6.000703000000007e-03	-7.010909e-01
6.000799999999999e-03	-4.935231e-01
6.000809699999998e-03	-4.729311e-01
6.000829099999997e-03	-4.317802e-01
6.000867899999994e-03	-3.496515e-01
6.000945499999987e-03	-1.862063e-01
6.001100699999975e-03	1.370374e-01
6.001411099999951e-03	7.676934e-01
6.002031899999902e-03	1.962219e+00
6.003273499999803e-03	4.081049e+00
6.005756699999606e-03	7.279408e+00
6.010276710148595e-03	1.011335e+01
6.015192817177625e-03	1.003838e+01
6.021497137704447e-03	6.187315e+00
6.028626811291259e-03	1.530881e+00
6.033599999999999e-03	-9.343371e-01
6.033629999999999e-03	-9.470912e-01
6.033690000000000e-03	-9.753894e-01
6.033810000000000e-03	-1.047471e+00
6.033900000000000e-03	-1.115665e+00
6.033902000000000e-03	-1.117438e+00
6.033905999999999e-03	-1.121256e+00
6.033914000000000e-03	-1.130341e+00
6.033920000000000e-03	-1.138424e+00
6.033920600000000e-03	-1.139287e+00
6.033921800000001e-03	-1.141014e+00
6.033924200000000e-03	-1.144473e+00
6.033938600000001e-03	-1.165375e+00
6.033996200000004e-03	-1.251484e+00
6.034099999999999e-03	-1.416677e+00
6.034494585714166e-03	-2.053164e+00
6.034889171428332e-03	-2.659177e+00
6.035283757142500e-03	-3.234716e+00
6.035678342856666e-03	-3.779782e+00
6.036072928570833e-03	-4.294374e+00
6.036467514284999e-03	-4.778493e+00
6.036862099999167e-03	-5.232139e+00
6.039626899998333e-03	-7.652601e+00
6.044496315324279e-03	-9.280235e+00
6.050123312218055e-03	-8.400373e+00
6.057266482582345e-03	-5.362704e+00
6.065435456739432e-03	-1.507262e+00
6.066970000000000e-03	-8.000728e-01
6.066993000000000e-03	-7.895292e-01
6.067039000000000e-03	-7.670857e-01
6.067131000000000e-03	-7.133935e-01
6.067200000000000e-03	-6.647639e-01
6.067202000000000e-03	-6.631088e-01
6.067205999999999e-03	-6.594688e-01
6.067214000000000e-03	-6.507805e-01
6.067220000000000e-03	-6.429981e-01
6.067220600000000e-03	-6.416396e-01
6.067221800000001e-03	-6.389189e-01
6.067224200000000e-03	-6.334688e-01
6.067229000000000e-03	-6.225614e-01
6.067238600000001e-03	-6.007538e-01
6.067257800000002e-03	-5.572030e-01
6.067296200000004e-03	-4.704011e-01
6.067373000000008e-03	-2.980588e-01
6.067469999999999e-03	-8.285013e-02
6.067479699999999e-03	-6.150018e-02
6.067499099999997e-03	-1.888186e-02
6.067537899999993e-03	5.378403e-02
6.067615499999987e-03	1.880995e-01
6.067770699999973e-03	4.452844e-01
6.068081099999945e-03	9.412200e-01
6.068701899999891e-03	1.878233e+00
6.069943499999782e-03	3.543299e+00
6.072426699999562e-03	6.083524e+00
6.077393099999124e-03	8.556983e+00
6.082779582650241e-03	8.451689e+00
6.089553770036849e-03	6.184413e+00
6.098003268579004e-03	2.466740e+00
6.100270000000000e-03	1.438419e+00
6.100299999999999e-03	1.424744e+00
6.100359999999999e-03	1.394506e+00
6.100479999999999e-03	1.318294e+00
6.100570000000000e-03	1.246755e+00
6.100571999999999e-03	1.244905e+00
6.100575999999999e-03	1.240932e+00
6.100583999999999e-03	1.231538e+00
6.100589999999999e-03	1.219950e+00
6.100590600000000e-03	1.218594e+00
6.100591800000000e-03	1.215879e+00
6.100594200000000e-03	1.210443e+00
6.100599000000000e-03	1.199567e+00
6.100608600000001e-03	1.177827e+00
6.100627800000002e-03	1.134417e+00
6.100666200000004e-03	1.047908e+00
6.100743000000007e-03	8.761901e-01
6.100769999999999e-03	8.162473e-01
6.100772699999998e-03	8.102680e-01
6.100778099999996e-03	7.983200e-01
6.100788899999993e-03	7.744377e-01
6.100810499999987e-03	7.267147e-01
6.100853699999974e-03	6.314742e-01
6.100940099999948e-03	4.420111e-01
6.101112899999895e-03	6.793216e-02
6.101458499999791e-03	-6.597533e-01
6.102149699999583e-03	-2.030716e+00
6.103532099999166e-03	-4.432947e+00
6.106296899998333e-03	-7.943956e+00
6.111106064347572e-03	-1.067113e+01
6.116253754220135e-03	-1.025883e+01
6.122866910292354e-03	-5.966509e+00
6.130440160295709e-03	-1.010526e+00
6.133639999999999e-03	6.706321e-01
6.133662999999999e-03	6.696755e-01
6.133708999999999e-03	6.676674e-01
6.133800999999999e-03	6.647156e-01
6.133870000000000e-03	6.641639e-01
6.133871999999999e-03	6.641800e-01
6.133875999999999e-03	6.642519e-01
6.133883999999999e-03	6.702752e-01
6.133889999999999e-03	6.776218e-01
6.133890600000000e-03	6.784775e-01
6.133891800000000e-03	6.801901e-01
6.133894200000000e-03	6.836215e-01
6.133899000000000e-03	6.904990e-01
6.133908600000001e-03	7.043307e-01
6.133927800000002e-03	7.323467e-01
6.133966200000004e-03	7.897550e-01
6.134043000000007e-03	9.098392e-01
6.134139999999999e-03	1.071572e+00
6.134149699999998e-03	1.088298e+00
6.134169099999997e-03	1.121684e+00
6.134207899999994e-03	1.188224e+00
6.134285499999987e-03	1.320461e+00
6.134440699999975e-03	1.580765e+00
6.134751099999951e-03	2.086123e+00
6.135371899999902e-03	3.039621e+00
6.136613499999803e-03	4.717471e+00
6.139096699999606e-03	7.215009e+00
6.144063099999213e-03	9.432897e+00
6.149510606177284e-03	8.937111e+00
6.156471674299417e-03	6.145814e+00
6.165183084830588e-03	1.974041e+00
6.166939999999999e-03	1.129619e+00
6.166969999999999e-03	1.115216e+00
6.167030000000000e-03	1.083519e+00
6.167150000000000e-03	1.004422e+00
6.167240000000000e-03	9.307523e-01
6.167242000000000e-03	9.288556e-01
6.167245999999999e-03	9.247888e-01
6.167254000000000e-03	9.152064e-01
6.167260000000000e-03	9.034788e-01
6.167260600000000e-03	9.021087e-01
6.167261800000001e-03	8.993659e-01
6.167264200000000e-03	8.938738e-01
6.167269000000000e-03	8.828863e-01
6.167278600000001e-03	8.609251e-01
6.167297800000002e-03	8.170860e-01
6.167336200000004e-03	7.297768e-01
6.167413000000008e-03	5.565762e-01
6.167439999999999e-03	4.960743e-01
6.167442699999998e-03	4.900373e-01
6.167448099999996e-03	4.779710e-01
6.167458899999993e-03	4.538461e-01
6.167480499999986e-03	4.056272e-01
6.167523699999973e-03	3.093864e-01
6.167610099999947e-03	1.179316e-01
6.167782899999895e-03	-2.600129e-01
6.168128499999791e-03	-9.949268e-01
6.168819699999582e-03	-2.378853e+00
6.170202099999166e-03	-4.801776e+00
6.172966899998332e-03	-8.336143e+00
6.178081532254594e-03	-1.113125e+01
6.183310898106078e-03	-1.049922e+01
6.190142098085621e-03	-5.863882e+00
6.197975197883676e-03	-6.484007e-01
6.200310000000000e-03	6.410356e-01
6.200333000000000e-03	6.409789e-01
6.200379000000000e-03	6.407667e-01
6.200471000000000e-03	6.413885e-01
6.200540000000000e-03	6.435007e-01
6.200542000000000e-03	6.435939e-01
6.200545999999999e-03	6.438197e-01
6.200554000000000e-03	6.501507e-01
6.200560000000000e-03	6.577281e-01
6.200560600000000e-03	6.586069e-01
6.200561800000001e-03	6.603655e-01
6.200564200000000e-03	6.638892e-01
6.200569000000000e-03	6.709501e-01
6.200578600000001e-03	6.851470e-01
6.200597800000002e-03	7.138928e-01
6.200636200000004e-03	7.727655e-01
6.200713000000008e-03	8.957192e-01
6.200809999999999e-03	1.061027e+00
6.200819699999999e-03	1.078116e+00
6.200839099999997e-03	1.112253e+00
6.200877899999993e-03	1.180306e+00
6.200955499999987e-03	1.315500e+00
6.201110699999973e-03	1.582186e+00
6.201421099999945e-03	2.100716e+00
6.202041899999891e-03	3.078498e+00
6.203283499999782e-03	4.800352e+00
6.205766699999562e-03	7.366377e+00
6.210733099999124e-03	9.665062e+00
6.216220174130861e-03	9.186456e+00
6.223189671507603e-03	6.354200e+00
6.231932421036077e-03	2.077165e+00
6.233610000000000e-03	1.246859e+00
6.233639999999999e-03	1.232008e+00
6.233699999999999e-03	1.199419e+00
6.233819999999999e-03	1.118542e+00
6.233910000000000e-03	1.043540e+00
6.233911999999999e-03	1.041613e+00
6.233915999999999e-03	1.037487e+00
6.233923999999999e-03	1.027786e+00
6.233930000000000e-03	1.015970e+00
6.233930600000000e-03	1.014591e+00
6.233931800000000e-03	1.011830e+00
6.233934200000000e-03	1.006302e+00
6.233939000000000e-03	9.952434e-01
6.233948600000001e-03	9.731365e-01
6.233967800000002e-03	9.289896e-01
6.234006200000004e-03	8.409973e-01
6.234083000000007e-03	6.662740e-01
6.234109999999999e-03	6.052620e-01
6.234112699999999e-03	5.991755e-01
6.234118099999997e-03	5.870136e-01
6.234128899999994e-03	5.627161e-01
6.234150499999988e-03	5.142191e-01
6.234193699999975e-03	4.176055e-01
6.234280099999948e-03	2.256332e-01
6.234452899999896e-03	-1.533823e-01
6.234798499999792e-03	-8.911145e-01
6.235489699999584e-03	-2.282840e+00
6.236872099999167e-03	-4.725559e+00
6.239636899998333e-03	-8.304324e+00
6.244769183905370e-03	-1.118543e+01
6.250027707632009e-03	-1.060718e+01
6.256870479150271e-03	-7.280117e+00
6.266011056882338e-03	-2.044377e+00
6.266979999999999e-03	-1.472544e+00
6.267002999999999e-03	-1.458936e+00
6.267048999999999e-03	-1.415707e+00
6.267141000000000e-03	-1.308972e+00
6.267210000000000e-03	-1.216789e+00
6.267211999999999e-03	-1.213825e+00
6.267215999999999e-03	-1.207568e+00
6.267223999999999e-03	-1.193648e+00
6.267224750000000e-03	-1.192232e+00
6.267226250000000e-03	-1.189342e+00
6.267229250000000e-03	-1.181780e+00
6.267230000000000e-03	-1.179639e+00
6.267230075000000e-03	-1.179419e+00
6.267230225000000e-03	-1.178981e+00
6.267230525000000e-03	-1.178105e+00
6.267231124999999e-03	-1.176355e+00
6.267232324999998e-03	-1.172856e+00
6.267234724999998e-03	-1.165855e+00
6.267239524999995e-03	-1.151846e+00
6.267249124999989e-03	-1.123818e+00
6.267268324999980e-03	-1.067794e+00
6.267306724999960e-03	-9.560411e-01
6.267383524999919e-03	-7.338767e-01
6.267480000000000e-03	-4.574301e-01
6.267489647500008e-03	-4.299676e-01
6.267508942500024e-03	-3.751347e-01
6.267547532500056e-03	-2.659256e-01
6.267624712500121e-03	-4.916845e-02
6.267779072500250e-03	3.295761e-01
6.268087792500508e-03	1.027974e+00
6.268705232501025e-03	2.320529e+00
6.269940112502058e-03	4.596112e+00
6.272409872504124e-03	8.031611e+00
6.277349392508257e-03	1.130881e+01
6.282504539817623e-03	1.113304e+01
6.289356777474281e-03	8.054549e+00
6.297594650540756e-03	3.255571e+00
6.300279999999999e-03	1.684763e+00
6.300309999999999e-03	1.667225e+00
6.300370000000000e-03	1.629294e+00
6.300490000000000e-03	1.537800e+00
6.300580000000000e-03	1.454888e+00
6.300582000000000e-03	1.452786e+00
6.300586000000000e-03	1.448310e+00
6.300594000000000e-03	1.437908e+00
6.300600000000000e-03	1.425566e+00
6.300600600000000e-03	1.424134e+00
6.300601800000001e-03	1.421268e+00
6.300604200000001e-03	1.415530e+00
6.300609000000000e-03	1.404052e+00
6.300618600000001e-03	1.381119e+00
6.300637800000002e-03	1.335364e+00
6.300676200000004e-03	1.244327e+00
6.300753000000008e-03	1.063412e+00
6.300780000000000e-03	1.000165e+00
6.300782699999999e-03	9.938524e-01
6.300788099999997e-03	9.812358e-01
6.300798899999994e-03	9.560108e-01
6.300820499999987e-03	9.055932e-01
6.300863699999974e-03	8.049616e-01
6.300950099999948e-03	6.047530e-01
6.301122899999896e-03	2.094652e-01
6.301468499999792e-03	-5.596108e-01
6.302159699999583e-03	-2.010102e+00
6.303542099999167e-03	-4.559532e+00
6.306306899998333e-03	-8.321912e+00
6.311433028797708e-03	-1.145996e+01
6.312102504661838e-03	-1.148456e+01
6.313441456390100e-03	-1.140502e+01
6.316119359846622e-03	-1.004716e+01
6.321257322206690e-03	-6.559410e+00
6.327739449281338e-03	-2.529534e+00
6.333650000000000e-03	2.851695e-11
6.333673000000000e-03	8.685674e-11
6.333719000000000e-03	1.331579e-02
6.333811000000000e-03	5.839564e-02
6.333880000000000e-03	1.039019e-01
6.333882000000000e-03	1.055078e-01
6.333886000000000e-03	1.090494e-01
6.333894000000000e-03	1.175403e-01
6.333900000000000e-03	1.251595e-01
6.333900600000000e-03	1.259772e-01
6.333901800000001e-03	1.276137e-01
6.333904200000001e-03	1.308937e-01
6.333909000000000e-03	1.374727e-01
6.333918600000001e-03	1.507148e-01
6.333937800000002e-03	1.775549e-01
6.333976200000004e-03	2.326062e-01
6.334053000000008e-03	3.481406e-01
6.334149999999999e-03	5.042798e-01
6.334159699999999e-03	5.204471e-01
6.334179099999997e-03	5.527403e-01
6.334450699999973e-03	9.976521e-01
6.334761099999945e-03	1.489504e+00
6.335381899999891e-03	2.420022e+00
6.336623499999782e-03	4.070533e+00
6.339106699999562e-03	6.574496e+00
6.344073099999124e-03	8.969369e+00
6.349653502828474e-03	8.753905e+00
6.356581415573463e-03	6.294179e+00
6.365302405007306e-03	2.326517e+00
6.366950000000000e-03	1.543237e+00
6.366980000000000e-03	1.528898e+00
6.367039999999999e-03	1.497337e+00
6.367159999999999e-03	1.418484e+00
6.367250000000000e-03	1.344965e+00
6.367251999999999e-03	1.343072e+00
6.367255999999999e-03	1.339011e+00
6.367263999999999e-03	1.329440e+00
6.367270000000000e-03	1.317720e+00
6.367270600000000e-03	1.316351e+00
6.367271800000000e-03	1.313609e+00
6.367274200000000e-03	1.308120e+00
6.367279000000000e-03	1.297139e+00
6.367288600000001e-03	1.275189e+00
6.367307800000002e-03	1.231359e+00
6.367346200000004e-03	1.144024e+00
6.367423000000007e-03	9.706943e-01
6.367449999999999e-03	9.101976e-01
6.367452699999998e-03	9.041631e-01
6.367458099999996e-03	8.920950e-01
6.367468899999993e-03	8.679672e-01
6.367490499999987e-03	8.197576e-01
6.367533699999974e-03	7.235563e-01
6.367620099999948e-03	5.321873e-01
6.367792899999896e-03	1.542425e-01
6.368138499999791e-03	-5.810896e-01
6.368829699999583e-03	-1.967249e+00
6.370212099999166e-03	-4.399573e+00
6.372976899998333e-03	-7.968693e+00
6.377879300256660e-03	-1.080942e+01
6.383082460606729e-03	-1.040794e+01
6.389750800205550e-03	-6.081660e+00
6.397315452367971e-03	-1.108690e+00
6.400319999999999e-03	5.041100e-01
6.400342999999999e-03	5.155879e-01
6.400388999999999e-03	5.399191e-01
6.400481000000000e-03	5.972623e-01
6.400550000000000e-03	6.484936e-01
6.400551999999999e-03	6.502224e-01
6.400555999999999e-03	6.540093e-01
6.400563999999999e-03	6.629902e-01
6.400570000000000e-03	6.709749e-01
6.400570600000000e-03	6.718290e-01
6.400571800000000e-03	6.735381e-01
6.400574200000000e-03	6.769629e-01
6.400579000000000e-03	6.838276e-01
6.400588600000001e-03	6.976351e-01
6.400607800000002e-03	7.256028e-01
