time	I(L1)
5.734129647500007e-03	-1.681957e+00
5.734148942500023e-03	-1.645235e+00
5.734187532500055e-03	-1.572065e+00
5.734264712500120e-03	-1.426587e+00
5.734419072500249e-03	-1.138532e+00
5.734727792500507e-03	-5.737746e-01
5.735345232501024e-03	5.095654e-01
5.736580112502057e-03	2.486928e+00
5.739049872504123e-03	5.682120e+00
5.743233372318022e-03	8.116065e+00
5.747921029939174e-03	8.375249e+00
5.754180539116793e-03	6.743913e+00
5.761894017594624e-03	3.638265e+00
5.766919999999999e-03	1.543995e+00
5.766949999999999e-03	1.531415e+00
5.767009999999999e-03	1.503925e+00
5.767130000000000e-03	1.435866e+00
5.767220000000000e-03	1.372855e+00
5.767222000000000e-03	1.371239e+00
5.767225999999999e-03	1.367780e+00
5.767234000000000e-03	1.359662e+00
5.767240000000000e-03	1.349811e+00
5.767240600000000e-03	1.348662e+00
5.767241800000000e-03	1.346363e+00
5.767244200000000e-03	1.341758e+00
5.767249000000000e-03	1.332546e+00
5.767258600000001e-03	1.314132e+00
5.767277800000002e-03	1.277360e+00
5.767316200000004e-03	1.204072e+00
5.767393000000008e-03	1.058559e+00
5.767419999999999e-03	1.007659e+00
5.767422699999998e-03	1.002578e+00
5.767428099999997e-03	9.924216e-01
5.767438899999994e-03	9.721165e-01
5.767460499999987e-03	9.315293e-01
5.767503699999974e-03	8.504823e-01
5.767590099999948e-03	6.890627e-01
5.767762899999896e-03	3.695185e-01
5.768108499999792e-03	-2.550867e-01
5.768799699999583e-03	-1.444211e+00
5.770182099999167e-03	-3.576555e+00
5.772946899998333e-03	-6.870780e+00
5.777761574002555e-03	-8.950502e+00
5.782647510605166e-03	-8.466606e+00
5.789145789796272e-03	-6.083745e+00
5.797398781129042e-03	-2.424676e+00
5.800290000000000e-03	-1.161717e+00
5.800313000000000e-03	-1.151722e+00
5.800359000000000e-03	-1.130619e+00
5.800451000000000e-03	-1.081111e+00
5.800520000000000e-03	-1.037036e+00
5.800522000000000e-03	-1.035555e+00
5.800525999999999e-03	-1.032319e+00
5.800534000000000e-03	-1.024681e+00
5.800540000000000e-03	-1.017902e+00
5.800540600000000e-03	-1.016744e+00
5.800541800000000e-03	-1.014423e+00
5.800544200000000e-03	-1.009776e+00
5.800549000000000e-03	-1.000474e+00
5.800558600000001e-03	-9.818764e-01
5.800577800000002e-03	-9.447261e-01
5.800616200000004e-03	-8.706401e-01
5.800693000000008e-03	-7.233778e-01
5.800789999999999e-03	-5.391653e-01
5.800799699999999e-03	-5.208677e-01
5.800819099999997e-03	-4.842955e-01
5.800857899999993e-03	-4.112728e-01
5.800935499999987e-03	-2.657993e-01
5.801090699999973e-03	2.255316e-02
5.801401099999945e-03	5.877967e-01
5.802021899999891e-03	1.669619e+00
5.803263499999782e-03	3.632783e+00
5.805746699999562e-03	6.760696e+00
5.810713099999124e-03	1.018119e+01
5.816022630328536e-03	1.059185e+01
5.823002005527642e-03	8.129469e+00
5.831564432638128e-03	2.188061e+00
5.833590000000000e-03	6.346724e-01
5.833619999999999e-03	6.114419e-01
5.833679999999999e-03	5.627924e-01
5.833799999999999e-03	4.528888e-01
5.833890000000000e-03	3.588977e-01
5.833891999999999e-03	3.565972e-01
5.833895999999999e-03	3.517702e-01
5.833903999999999e-03	3.409173e-01
5.833909999999999e-03	3.290192e-01
5.833910600000000e-03	3.276661e-01
5.833911800000000e-03	3.249578e-01
5.833914200000000e-03	3.195356e-01
5.833919000000000e-03	3.086876e-01
5.833928600000001e-03	2.870025e-01
5.833947800000002e-03	2.437027e-01
5.833986200000004e-03	1.574173e-01
5.834063000000007e-03	-1.384568e-02
5.834089999999999e-03	-6.438594e-02
5.834092699999998e-03	-6.917372e-02
5.834098099999996e-03	-7.873988e-02
5.834108899999993e-03	-9.786633e-02
5.834130499999987e-03	-1.361324e-01
5.834173699999974e-03	-2.124881e-01
5.834260099999948e-03	-3.643331e-01
5.834432899999895e-03	-6.643710e-01
5.834778499999791e-03	-1.249658e+00
5.835469699999583e-03	-2.360605e+00
5.836852099999166e-03	-4.343429e+00
5.839616899998333e-03	-7.384938e+00
5.845146499996665e-03	-1.034259e+01
5.850919951080766e-03	-1.015258e+01
5.858417153717634e-03	-7.188064e+00
5.866959999999999e-03	-2.631625e+00
5.866982999999999e-03	-2.617681e+00
5.867028999999999e-03	-2.588711e+00
5.867120999999999e-03	-2.523486e+00
5.867190000000000e-03	-2.467622e+00
5.867191999999999e-03	-2.465799e+00
5.867195999999999e-03	-2.461880e+00
5.867203999999999e-03	-2.452875e+00
5.867204749999999e-03	-2.451938e+00
5.867206249999999e-03	-2.450017e+00
5.867209249999999e-03	-2.444697e+00
5.867209999999999e-03	-2.443160e+00
5.867210075000000e-03	-2.443002e+00
5.867210225000000e-03	-2.442686e+00
5.867210525000000e-03	-2.442055e+00
5.867211125000001e-03	-2.440794e+00
5.867212325000001e-03	-2.438273e+00
5.867214725000003e-03	-2.433228e+00
5.867219525000006e-03	-2.423130e+00
5.867229125000012e-03	-2.402921e+00
5.867248325000024e-03	-2.362509e+00
5.867286725000048e-03	-2.281833e+00
5.867363525000097e-03	-2.121196e+00
5.867459999999999e-03	-1.920832e+00
5.867469647499990e-03	-1.900896e+00
5.867488942499970e-03	-1.861081e+00
5.867527532499931e-03	-1.781731e+00
5.867604712499854e-03	-1.623927e+00
5.867759072499698e-03	-1.311358e+00
5.868067792499388e-03	-6.981419e-01
5.868685232498766e-03	4.797832e-01
5.869920112497523e-03	2.636660e+00
5.872389872495038e-03	6.150579e+00
5.877188182111684e-03	9.280360e+00
5.882107053786946e-03	9.551166e+00
5.889046866975483e-03	7.507857e+00
5.897116770847065e-03	3.862689e+00
5.900259999999999e-03	2.324407e+00
5.900289999999999e-03	2.309423e+00
5.900350000000000e-03	2.277085e+00
5.900470000000000e-03	2.199351e+00
5.900560000000000e-03	2.129086e+00
5.900562000000000e-03	2.127309e+00
5.900565999999999e-03	2.123528e+00
5.900574000000000e-03	2.114765e+00
5.900580000000000e-03	2.104429e+00
5.900580600000000e-03	2.103232e+00
5.900581800000001e-03	2.100835e+00
5.900584200000000e-03	2.096037e+00
5.900589000000000e-03	2.086438e+00
5.900598600000001e-03	2.067250e+00
5.900617800000002e-03	2.028933e+00
5.900656200000004e-03	1.952569e+00
5.900733000000008e-03	1.800792e+00
5.900759999999999e-03	1.747738e+00
5.900762699999998e-03	1.742442e+00
5.900768099999996e-03	1.731852e+00
5.900778899999993e-03	1.710686e+00
5.900800499999986e-03	1.668411e+00
5.900843699999973e-03	1.584084e+00
5.900930099999947e-03	1.416330e+00
5.901102899999895e-03	1.084443e+00
5.901448499999791e-03	4.353574e-01
5.902139699999582e-03	-6.283102e-01
5.903522099999166e-03	-2.410185e+00
5.906000913693573e-03	-4.880976e+00
5.910958541082387e-03	-7.708157e+00
5.916583452081225e-03	-8.363649e+00
5.923929384474954e-03	-6.779906e+00
5.932605528858888e-03	-3.420534e+00
5.933630000000000e-03	-2.944466e+00
5.933653000000000e-03	-2.933594e+00
5.933699000000000e-03	-2.910762e+00
5.933791000000000e-03	-2.857760e+00
5.933860000000000e-03	-2.811011e+00
5.933862000000000e-03	-2.809451e+00
5.933865999999999e-03	-2.806059e+00
5.933874000000000e-03	-2.798107e+00
5.933874750000000e-03	-2.797269e+00
5.933876250000000e-03	-2.795545e+00
5.933879250000000e-03	-2.790621e+00
5.933880000000000e-03	-2.789182e+00
5.933880075000000e-03	-2.789034e+00
5.933880225000000e-03	-2.788738e+00
5.933880525000000e-03	-2.788146e+00
5.933881124999999e-03	-2.786964e+00
5.933882324999999e-03	-2.784600e+00
5.933884724999998e-03	-2.779871e+00
5.933889524999995e-03	-2.770404e+00
5.933899124999990e-03	-2.751456e+00
5.933918324999980e-03	-2.713564e+00
5.933956724999960e-03	-2.637918e+00
5.934033524999919e-03	-2.487298e+00
5.934129999999999e-03	-2.299436e+00
5.934139647500007e-03	-2.280744e+00
5.934158942500023e-03	-2.243416e+00
5.934197532500056e-03	-2.169029e+00
5.934274712500119e-03	-2.021103e+00
5.934429072500247e-03	-1.728103e+00
5.934737792500503e-03	-1.153299e+00
5.935355232501014e-03	-4.927025e-02
5.936590112502036e-03	1.971633e+00
5.939059872504079e-03	5.260956e+00
5.943196007479707e-03	7.851828e+00
5.947952688533149e-03	8.319651e+00
5.954237295968568e-03	6.900817e+00
5.961914273036468e-03	3.984808e+00
5.966930000000000e-03	1.941444e+00
5.966959999999999e-03	1.928968e+00
5.967019999999999e-03	1.901683e+00
5.967139999999999e-03	1.834010e+00
5.967230000000000e-03	1.771266e+00
5.967231999999999e-03	1.769655e+00
5.967235999999999e-03	1.766208e+00
5.967243999999999e-03	1.758113e+00
5.967249999999999e-03	1.748278e+00
5.967250600000000e-03	1.747131e+00
5.967251800000000e-03	1.744834e+00
5.967254200000000e-03	1.740236e+00
5.967259000000000e-03	1.731038e+00
5.967268600000001e-03	1.712651e+00
5.967287800000002e-03	1.675936e+00
5.967326200000004e-03	1.602772e+00
5.967403000000007e-03	1.457401e+00
5.967429999999999e-03	1.406598e+00
5.967432699999999e-03	1.401527e+00
5.967438099999997e-03	1.391387e+00
5.967448899999994e-03	1.371122e+00
5.967600099999948e-03	1.089345e+00
5.967772899999896e-03	7.717966e-01
5.968118499999792e-03	1.512971e-01
5.968809699999584e-03	-8.566154e-01
5.970192099999167e-03	-2.529096e+00
5.972428635516670e-03	-4.621244e+00
5.976901706551675e-03	-7.091843e+00
5.982322429871663e-03	-7.795509e+00
5.989255778661390e-03	-6.466508e+00
5.997651106904776e-03	-3.446575e+00
6.000299999999999e-03	-2.336364e+00
6.000322999999999e-03	-2.326404e+00
6.000368999999999e-03	-2.305385e+00
6.000460999999999e-03	-2.256010e+00
6.000530000000000e-03	-2.211988e+00
6.000531999999999e-03	-2.210508e+00
6.000535999999999e-03	-2.207274e+00
6.000543999999999e-03	-2.199639e+00
6.000544750000000e-03	-2.198830e+00
6.000546250000000e-03	-2.197166e+00
6.000549250000000e-03	-2.192360e+00
6.000549999999999e-03	-2.190951e+00
6.000550075000000e-03	-2.190806e+00
6.000550225000000e-03	-2.190516e+00
6.000550525000000e-03	-2.189936e+00
6.000551124999999e-03	-2.188778e+00
6.000552324999998e-03	-2.186462e+00
6.000554724999997e-03	-2.181828e+00
6.000559524999995e-03	-2.172552e+00
6.000569124999989e-03	-2.153986e+00
6.000588324999979e-03	-2.116857e+00
6.000626724999960e-03	-2.042737e+00
6.000703524999919e-03	-1.895176e+00
6.000799999999999e-03	-1.711171e+00
6.000809647500007e-03	-1.692867e+00
6.000828942500023e-03	-1.656312e+00
6.000867532500055e-03	-1.583475e+00
6.000944712500120e-03	-1.438665e+00
6.001099072500249e-03	-1.151936e+00
6.001407792500507e-03	-5.898094e-01
6.002025232501024e-03	4.883733e-01
6.003260112502057e-03	2.455875e+00
6.005729872504123e-03	5.633444e+00
6.009829251822672e-03	8.010670e+00
6.014500191281453e-03	8.289361e+00
6.020702637064719e-03	6.706111e+00
6.028378160385370e-03	3.651100e+00
6.033599999999999e-03	1.504638e+00
6.033629999999999e-03	1.492256e+00
6.033690000000000e-03	1.465179e+00
6.033810000000000e-03	1.397958e+00
6.033900000000000e-03	1.335580e+00
6.033902000000000e-03	1.333977e+00
6.033905999999999e-03	1.330547e+00
6.033914000000000e-03	1.322486e+00
6.033920000000000e-03	1.312676e+00
6.033920600000000e-03	1.311532e+00
6.033921800000001e-03	1.309241e+00
6.033924200000000e-03	1.304653e+00
6.033929000000000e-03	1.295475e+00
6.033938600000001e-03	1.277129e+00
6.033957800000002e-03	1.240491e+00
6.033996200000004e-03	1.167469e+00
6.034073000000008e-03	1.022476e+00
6.034099999999999e-03	9.717669e-01
6.034102699999998e-03	9.667050e-01
6.034108099999997e-03	9.565877e-01
6.034118899999994e-03	9.363592e-01
6.034140499999987e-03	8.959212e-01
6.034183699999974e-03	8.151668e-01
6.034270099999948e-03	6.543266e-01
6.034442899999896e-03	3.359742e-01
6.034788499999792e-03	-2.861264e-01
6.035479699999583e-03	-1.469792e+00
6.036862099999167e-03	-3.589666e+00
6.039626899998333e-03	-6.243808e+00
6.043180735044919e-03	-7.884141e+00
6.048384220782444e-03	-8.126016e+00
6.054730414092921e-03	-6.505308e+00
6.063084529137646e-03	-3.228369e+00
6.066970000000000e-03	-1.597839e+00
6.066993000000000e-03	-1.588006e+00
6.067039000000000e-03	-1.567232e+00
6.067131000000000e-03	-1.518361e+00
6.067200000000000e-03	-1.474740e+00
6.067202000000000e-03	-1.473271e+00
6.067205999999999e-03	-1.470061e+00
6.067214000000000e-03	-1.462474e+00
6.067214749999999e-03	-1.461670e+00
6.067216249999999e-03	-1.460015e+00
6.067219249999999e-03	-1.455227e+00
6.067220000000000e-03	-1.453823e+00
6.067220075000000e-03	-1.453678e+00
6.067220225000000e-03	-1.453389e+00
6.067220525000001e-03	-1.452811e+00
6.067221125000001e-03	-1.451657e+00
6.067222325000001e-03	-1.449349e+00
6.067224725000003e-03	-1.444730e+00
6.067229525000007e-03	-1.435484e+00
6.067239125000012e-03	-1.416979e+00
6.067258325000024e-03	-1.379970e+00
6.067296725000049e-03	-1.306094e+00
6.067373525000097e-03	-1.159039e+00
6.067469999999999e-03	-9.757083e-01
6.067479647499989e-03	-9.574737e-01
6.067498942499970e-03	-9.210600e-01
6.067537532499931e-03	-8.485101e-01
6.067614712499852e-03	-7.043099e-01
6.067769072499695e-03	-4.189540e-01
6.068077792499382e-03	1.398251e-01
6.068695232498755e-03	1.053202e+00
6.069930112497501e-03	2.589509e+00
6.071897146273548e-03	4.539570e+00
6.075831213825641e-03	7.034708e+00
6.081176326802191e-03	8.111601e+00
6.087785638716014e-03	7.058234e+00
6.095903198976793e-03	4.099259e+00
6.100270000000000e-03	2.212872e+00
6.100299999999999e-03	2.199216e+00
6.100359999999999e-03	2.169523e+00
6.100479999999999e-03	2.097035e+00
6.100570000000000e-03	2.030668e+00
6.100571999999999e-03	2.028977e+00
6.100575999999999e-03	2.025368e+00
6.100583999999999e-03	2.016950e+00
6.100589999999999e-03	2.006872e+00
6.100590600000000e-03	2.005701e+00
6.100591800000000e-03	2.003356e+00
6.100594200000000e-03	1.998661e+00
6.100599000000000e-03	1.989269e+00
6.100608600000001e-03	1.970493e+00
6.100627800000002e-03	1.933002e+00
6.100666200000004e-03	1.858281e+00
6.100743000000007e-03	1.709780e+00
6.100769999999999e-03	1.657872e+00
6.100772699999998e-03	1.652691e+00
6.100778099999996e-03	1.642330e+00
6.100788899999993e-03	1.621622e+00
6.100810499999987e-03	1.580260e+00
6.100853699999974e-03	1.497756e+00
6.100940099999948e-03	1.333625e+00
6.101112899999895e-03	1.008907e+00
6.101458499999791e-03	3.738636e-01
6.102149699999583e-03	-6.627455e-01
6.103532099999166e-03	-2.394296e+00
6.105784641252323e-03	-4.595227e+00
6.110289723758638e-03	-7.229226e+00
6.115725631403566e-03	-8.018641e+00
6.122636899690427e-03	-6.696435e+00
6.130980001552297e-03	-3.602299e+00
6.133639999999999e-03	-2.442458e+00
6.133662999999999e-03	-2.432072e+00
6.133708999999999e-03	-2.410206e+00
6.133800999999999e-03	-2.359138e+00
6.133870000000000e-03	-2.313848e+00
6.133871999999999e-03	-2.312331e+00
6.133875999999999e-03	-2.309023e+00
6.133883999999999e-03	-2.301241e+00
6.133884749999999e-03	-2.300419e+00
6.133886249999999e-03	-2.298727e+00
6.133889249999999e-03	-2.293866e+00
6.133889999999999e-03	-2.292443e+00
6.133890075000000e-03	-2.292297e+00
6.133890225000000e-03	-2.292004e+00
6.133890525000000e-03	-2.291419e+00
6.133891125000001e-03	-2.290250e+00
6.133892325000001e-03	-2.287912e+00
6.133894725000003e-03	-2.283234e+00
6.133899525000006e-03	-2.273869e+00
6.133909125000012e-03	-2.255126e+00
6.133928325000024e-03	-2.217644e+00
6.133966725000048e-03	-2.142818e+00
6.134043525000097e-03	-1.993847e+00
6.134139999999999e-03	-1.808070e+00
6.134149647499990e-03	-1.789589e+00
6.134168942499970e-03	-1.752680e+00
6.134207532499931e-03	-1.679135e+00
6.134284712499854e-03	-1.532907e+00
6.134439072499698e-03	-1.243346e+00
6.134747792499388e-03	-6.755627e-01
6.135365232498766e-03	4.138678e-01
6.136600112497523e-03	2.403466e+00
6.139069872495038e-03	5.622739e+00
6.143194712676149e-03	8.068933e+00
6.147889588223614e-03	8.384096e+00
6.154125174188402e-03	6.807996e+00
6.161815073699587e-03	3.740887e+00
6.166939999999999e-03	1.609302e+00
6.166969999999999e-03	1.596691e+00
6.167030000000000e-03	1.569129e+00
6.167150000000000e-03	1.500917e+00
6.167240000000000e-03	1.437786e+00
6.167242000000000e-03	1.436168e+00
6.167245999999999e-03	1.432704e+00
6.167254000000000e-03	1.424575e+00
6.167260000000000e-03	1.414715e+00
6.167260600000000e-03	1.413566e+00
6.167261800000001e-03	1.411264e+00
6.167264200000000e-03	1.406656e+00
6.167269000000000e-03	1.397438e+00
6.167278600000001e-03	1.379011e+00
6.167297800000002e-03	1.342215e+00
6.167336200000004e-03	1.268883e+00
6.167413000000008e-03	1.123283e+00
6.167439999999999e-03	1.072344e+00
6.167442699999998e-03	1.067259e+00
6.167448099999996e-03	1.057094e+00
6.167458899999993e-03	1.036774e+00
6.167480499999986e-03	9.961597e-01
6.167523699999973e-03	9.150670e-01
6.167610099999947e-03	7.535630e-01
6.167782899999895e-03	4.337916e-01
6.168128499999791e-03	-1.911364e-01
6.168819699999582e-03	-1.380122e+00
6.170202099999166e-03	-3.509150e+00
6.172966899998332e-03	-6.186701e+00
6.176549955597983e-03	-7.868447e+00
6.181762972744253e-03	-8.141301e+00
6.188184048599565e-03	-6.526474e+00
6.196538210078027e-03	-3.263570e+00
6.200310000000000e-03	-1.677583e+00
6.200333000000000e-03	-1.667715e+00
6.200379000000000e-03	-1.646872e+00
6.200471000000000e-03	-1.597864e+00
6.200540000000000e-03	-1.554138e+00
6.200542000000000e-03	-1.552666e+00
6.200545999999999e-03	-1.549450e+00
6.200554000000000e-03	-1.541850e+00
6.200554750000000e-03	-1.541045e+00
6.200556250000000e-03	-1.539388e+00
6.200559250000000e-03	-1.534596e+00
6.200560000000000e-03	-1.533190e+00
6.200560075000000e-03	-1.533045e+00
6.200560225000000e-03	-1.532756e+00
6.200560525000000e-03	-1.532178e+00
6.200561124999999e-03	-1.531022e+00
6.200562324999999e-03	-1.528712e+00
6.200564724999998e-03	-1.524089e+00
6.200569524999995e-03	-1.514836e+00
6.200579124999990e-03	-1.496316e+00
6.200598324999980e-03	-1.459277e+00
6.200636724999960e-03	-1.385341e+00
6.200713524999919e-03	-1.238164e+00
6.200809999999999e-03	-1.054677e+00
6.200819647500007e-03	-1.036426e+00
6.200838942500024e-03	-9.999807e-01
6.200877532500056e-03	-9.273668e-01
6.200954712500120e-03	-7.830344e-01
6.201109072500247e-03	-4.974018e-01
6.201417792500503e-03	6.197789e-02
6.202035232501014e-03	9.749882e-01
6.203270112502036e-03	2.513126e+00
6.205255359802399e-03	4.488337e+00
6.209225854403127e-03	7.012892e+00
6.214581871123045e-03	8.087987e+00
6.221201012821426e-03	7.038499e+00
6.229323360493285e-03	4.093894e+00
6.233610000000000e-03	2.249174e+00
6.233639999999999e-03	2.235573e+00
6.233699999999999e-03	2.205988e+00
6.233819999999999e-03	2.133717e+00
6.233910000000000e-03	2.067510e+00
6.233911999999999e-03	2.065822e+00
6.233915999999999e-03	2.062221e+00
6.233923999999999e-03	2.053817e+00
6.233930000000000e-03	2.043749e+00
6.233930600000000e-03	2.042579e+00
6.233931800000000e-03	2.040236e+00
6.233934200000000e-03	2.035545e+00
6.233939000000000e-03	2.026161e+00
6.233948600000001e-03	2.007403e+00
6.233967800000002e-03	1.969945e+00
6.234006200000004e-03	1.895292e+00
6.234083000000007e-03	1.746923e+00
6.234109999999999e-03	1.695061e+00
6.234112699999999e-03	1.689884e+00
6.234118099999997e-03	1.679533e+00
6.234128899999994e-03	1.658843e+00
6.234150499999988e-03	1.617518e+00
6.234193699999975e-03	1.535086e+00
6.234280099999948e-03	1.371100e+00
6.234452899999896e-03	1.046664e+00
6.234798499999792e-03	4.121559e-01
6.235489699999584e-03	-6.235768e-01
6.236872099999167e-03	-2.353611e+00
6.239140269104196e-03	-4.566046e+00
6.243676607314255e-03	-7.205147e+00
6.249113197575566e-03	-7.984328e+00
6.256036512607818e-03	-6.661277e+00
6.264384477943214e-03	-3.579277e+00
6.266979999999999e-03	-2.452231e+00
6.267002999999999e-03	-2.441895e+00
6.267048999999999e-03	-2.420126e+00
6.267141000000000e-03	-2.369255e+00
6.267210000000000e-03	-2.324111e+00
6.267211999999999e-03	-2.322598e+00
6.267215999999999e-03	-2.319299e+00
6.267223999999999e-03	-2.311534e+00
6.267224750000000e-03	-2.310713e+00
6.267226250000000e-03	-2.309025e+00
6.267229250000000e-03	-2.304170e+00
6.267230000000000e-03	-2.302749e+00
6.267230075000000e-03	-2.302602e+00
6.267230225000000e-03	-2.302310e+00
6.267230525000000e-03	-2.301725e+00
6.267231124999999e-03	-2.300557e+00
6.267232324999998e-03	-2.298222e+00
6.267234724999998e-03	-2.293549e+00
6.267239524999995e-03	-2.284195e+00
6.267249124999989e-03	-2.265472e+00
6.267268324999980e-03	-2.228030e+00
6.267306724999960e-03	-2.153286e+00
6.267383524999919e-03	-2.004476e+00
6.267480000000000e-03	-1.818902e+00
6.267489647500008e-03	-1.800440e+00
6.267508942500024e-03	-1.763572e+00
6.267547532500056e-03	-1.690107e+00
6.267624712500121e-03	-1.544040e+00
6.267779072500250e-03	-1.254797e+00
6.268087792500508e-03	-6.876423e-01
6.268705232501025e-03	4.005659e-01
6.269940112502058e-03	2.387868e+00
6.272409872504124e-03	5.603210e+00
6.276504646744692e-03	8.032314e+00
6.281195292998385e-03	8.357607e+00
6.287412183223103e-03	6.800439e+00
6.295089259613600e-03	3.752586e+00
6.300279999999999e-03	1.603378e+00
6.300309999999999e-03	1.590825e+00
6.300370000000000e-03	1.563382e+00
6.300490000000000e-03	1.495409e+00
6.300580000000000e-03	1.432457e+00
6.300582000000000e-03	1.430842e+00
6.300586000000000e-03	1.427386e+00
6.300594000000000e-03	1.419273e+00
6.300600000000000e-03	1.409426e+00
6.300600600000000e-03	1.408277e+00
6.300601800000001e-03	1.405979e+00
6.300604200000001e-03	1.401375e+00
6.300609000000000e-03	1.392167e+00
6.300618600000001e-03	1.373758e+00
6.300637800000002e-03	1.337000e+00
6.300676200000004e-03	1.263744e+00
6.300753000000008e-03	1.118296e+00
6.300780000000000e-03	1.067411e+00
6.300782699999999e-03	1.062331e+00
6.300788099999997e-03	1.052177e+00
6.300798899999994e-03	1.031878e+00
6.300820499999987e-03	9.913068e-01
6.300863699999974e-03	9.102998e-01
6.300950099999948e-03	7.489669e-01
6.301122899999896e-03	4.295361e-01
6.301468499999792e-03	-1.948155e-01
6.302159699999583e-03	-1.383130e+00
6.303542099999167e-03	-3.512639e+00
6.306306899998333e-03	-6.186779e+00
6.309865829987282e-03	-7.854536e+00
6.315073347799512e-03	-8.129080e+00
6.321480635893857e-03	-6.521392e+00
6.329826457846936e-03	-3.267061e+00
6.333650000000000e-03	-1.663462e+00
6.333673000000000e-03	-1.653620e+00
6.333719000000000e-03	-1.632829e+00
6.333811000000000e-03	-1.583926e+00
6.333880000000000e-03	-1.540277e+00
6.333882000000000e-03	-1.538808e+00
6.333886000000000e-03	-1.535596e+00
6.333894000000000e-03	-1.528006e+00
6.333894749999999e-03	-1.527202e+00
6.333896249999999e-03	-1.525546e+00
6.333899249999999e-03	-1.520757e+00
6.333900000000000e-03	-1.519353e+00
6.333900075000000e-03	-1.519208e+00
6.333900225000000e-03	-1.518919e+00
6.333900525000001e-03	-1.518341e+00
6.333901125000001e-03	-1.517186e+00
6.333902325000001e-03	-1.514877e+00
6.333904725000003e-03	-1.510257e+00
6.333909525000007e-03	-1.501010e+00
6.333919125000012e-03	-1.482500e+00
6.333938325000024e-03	-1.445483e+00
6.333976725000049e-03	-1.371591e+00
6.334053525000097e-03	-1.224502e+00
6.334149999999999e-03	-1.041125e+00
6.334159647499989e-03	-1.022885e+00
6.334178942499970e-03	-9.864620e-01
6.334217532499931e-03	-9.138924e-01
6.334294712499852e-03	-7.696493e-01
6.334449072499695e-03	-4.841967e-01
6.334757792499382e-03	7.481748e-02
6.335375232498755e-03	9.870629e-01
6.336610112497501e-03	2.523686e+00
6.338588132897800e-03	4.490165e+00
6.342544173698400e-03	7.006493e+00
6.347896028261011e-03	8.085193e+00
6.354506286800058e-03	7.040399e+00
6.362622288930677e-03	4.099472e+00
6.366950000000000e-03	2.238233e+00
6.366980000000000e-03	2.224636e+00
6.367039999999999e-03	2.195060e+00
6.367159999999999e-03	2.122805e+00
6.367250000000000e-03	2.056612e+00
6.367251999999999e-03	2.054924e+00
6.367255999999999e-03	2.051324e+00
6.367263999999999e-03	2.042921e+00
6.367270000000000e-03	2.032854e+00
6.367270600000000e-03	2.031684e+00
6.367271800000000e-03	2.029342e+00
6.367274200000000e-03	2.024651e+00
6.367279000000000e-03	2.015268e+00
6.367288600000001e-03	1.996511e+00
6.367307800000002e-03	1.959056e+00
6.367346200000004e-03	1.884409e+00
6.367423000000007e-03	1.736052e+00
6.367449999999999e-03	1.684195e+00
6.367452699999998e-03	1.679018e+00
6.367458099999996e-03	1.668668e+00
6.367468899999993e-03	1.647980e+00
6.367490499999987e-03	1.606658e+00
6.367533699999974e-03	1.524234e+00
6.367620099999948e-03	1.360263e+00
6.367792899999896e-03	1.035859e+00
6.368138499999791e-03	4.014224e-01
6.368829699999583e-03	-6.341193e-01
6.370212099999166e-03	-2.363728e+00
6.372475044170572e-03	-4.570933e+00
6.377000932513382e-03	-7.206291e+00
6.382435780861222e-03	-7.987917e+00
6.389353275071953e-03	-6.666806e+00
6.397698119688378e-03	-3.584538e+00
6.400319999999999e-03	-2.445827e+00
6.400342999999999e-03	-2.435487e+00
6.400388999999999e-03	-2.413710e+00
6.400481000000000e-03	-2.362821e+00
6.400550000000000e-03	-2.317665e+00
6.400551999999999e-03	-2.316151e+00
6.400555999999999e-03	-2.312852e+00
6.400563999999999e-03	-2.305085e+00
6.400564749999999e-03	-2.304264e+00
6.400566249999999e-03	-2.302575e+00
6.400569249999999e-03	-2.297720e+00
6.400570000000000e-03	-2.296299e+00
6.400570075000000e-03	-2.296153e+00
6.400570225000000e-03	-2.295860e+00
6.400570525000000e-03	-2.295275e+00
6.400571125000001e-03	-2.294107e+00
6.400572325000001e-03	-2.291772e+00
6.400574725000003e-03	-2.287098e+00
6.400579525000006e-03	-2.277743e+00
6.400589125000012e-03	-2.259018e+00
6.400608325000024e-03	-2.221573e+00
6.400646725000048e-03	-2.146822e+00
6.400723525000097e-03	-1.997998e+00
6.400819999999999e-03	-1.812408e+00
6.400829647499989e-03	-1.793944e+00
6.400848942499969e-03	-1.757073e+00
6.400887532499931e-03	-1.683602e+00
6.400964712499852e-03	-1.537521e+00
6.401119072499695e-03	-1.248253e+00
6.401427792499382e-03	-6.810517e-01
6.402045232498755e-03	4.072388e-01
6.403280112497501e-03	2.394658e+00
6.405749872494993e-03	5.610051e+00
6.409852895023115e-03	8.042234e+00
6.414543879640362e-03	8.363214e+00
6.420765073513773e-03	6.799872e+00
6.428445330685843e-03	3.746286e+00
6.433619999999999e-03	1.601389e+00
6.433649999999999e-03	1.588824e+00
6.433709999999999e-03	1.561357e+00
6.433829999999999e-03	1.493337e+00
6.433919999999999e-03	1.430350e+00
6.433921999999999e-03	1.428735e+00
6.433925999999999e-03	1.425277e+00
6.433933999999999e-03	1.417161e+00
6.433939999999999e-03	1.407311e+00
6.433940599999999e-03	1.406162e+00
6.433941800000000e-03	1.403863e+00
6.433944200000000e-03	1.399259e+00
